question,df_answer,llm_answer,total_time,BS_precision,BS_recall,BS_F1,similarity_value,is_similar
Em que rio Petrela foi localizada?,Deabolis,Vístula.,1.3624558448791504,0.2273634672164917,0.1787853091955185,0.20380167663097382,0.3211304545402527,1
Quando os normandos atacaram Dyrrachium?,1185,1185.,0.7239394187927246,0.5965386033058167,0.6484158039093018,0.6226784586906433,0.9751357436180115,1
Como se chamava a base naval?,Dyrrachium,Base Naval Submarina Kings Bay.,1.3874461650848389,-0.07736522704362869,-0.05304497480392456,-0.06391376256942749,0.13155725598335266,0
Onde estava localizado o Dyrrachium?,o Adriático,No Adriático.,0.7325046062469482,0.6508177518844604,0.6909568905830383,0.6711449027061462,0.8140368461608887,1
Com quem Emma se casou?,Rei Ethelred II,Ethelred II da Inglaterra.,1.1534373760223389,0.47718578577041626,0.5949159860610962,0.5351126790046692,0.6635512709617615,1
Quem era o irmão de Emma?,Duque Richard II,Richard II da Normandia.,1.2074058055877686,0.423292875289917,0.5103641152381897,0.4666505753993988,0.7302635908126831,1
Para onde Ethelred fugiu?,Normandia,Para a Normandia.,0.7436568737030029,0.34350907802581787,0.5570270419120789,0.44571706652641296,0.7305084466934204,1
Quem expulsou Ethelred?,Sweyn Forkbeard,Earl Godwin.,0.691382646560669,0.16529208421707153,0.044531673192977905,0.10407324135303497,0.15862813591957092,0
"Quem era o meio-irmão de Edward, o Confessor?",Harthacnut,Harthacnut.,0.7487349510192871,0.6516095995903015,0.7037280797958374,0.6778026223182678,0.9713947176933289,1
Quando Edward voltou?,1041,Em 1041.,0.9439551830291748,0.3748006224632263,0.4278078079223633,0.40174809098243713,0.7576890587806702,1
Quem Edward fez o arcebispo de Canterbury?,Robert de Jumièges,Robert de Jumièges.,0.8059842586517334,0.6895895600318909,0.7237224578857422,0.7069157958030701,0.9890926480293274,1
Onde Harold II morreu?,Batalha de Hastings,N/A,0.7703421115875244,0.05847245082259178,0.0945134162902832,0.077508844435215,0.11507543176412582,0
Quem matou Harold II?,William II,Guilherme II da Normandia.,0.9189009666442871,0.34901484847068787,0.529495120048523,0.43620172142982483,0.39752399921417236,1
Quando foi a batalha de Hastings?,1066,1066.,0.7464354038238525,0.6102011799812317,0.6318643689155579,0.6214736104011536,0.9771789908409119,1
Quem era a classe dominante à frente dos normandos?,Anglo-saxões,N/A.,0.7999331951141357,0.023628542199730873,-0.0027153282426297665,0.011640258133411407,0.13168710470199585,0
Qual era a forma final da língua anglo-normanda?,Inglês moderno,Anglo-Normanda.,0.7359039783477783,0.17754529416561127,0.11296868324279785,0.14580681920051575,0.18385016918182373,0
Em que ano os normandos invadiram a Baía de Bannow?,1169,1066.,0.7684590816497803,0.46479332447052,0.3260503113269806,0.39392930269241333,0.4211423397064209,1
Em que país os normandos invadiram em 1169?,Irlanda,Inglaterra.,0.7861061096191406,0.40715542435646057,0.35982224345207214,0.3840225636959076,0.33635199069976807,1
Com que cultura os normandos se combinaram na Irlanda?,irlandês,Com a cultura irlandesa.,0.7840356826782227,0.26415175199508667,0.3500926196575165,0.30710670351982117,0.49260422587394714,1
Quem era o irmão de Margaret?,Edgar,Edgar.,1.4714460372924805,0.5650636553764343,0.6087464094161987,0.5872331857681274,0.9712203741073608,1
Quem era o marido de Margaret?,Rei Malcolm III da Escócia,Malcolm III da Escócia.,1.1977074146270752,0.799741268157959,0.7554520964622498,0.7776890397071838,0.897971510887146,1
Quando a Escócia foi invadida por William?,1072,William invadiu a Escócia em 1072.,0.8476200103759766,0.04735622927546501,0.4062446653842926,0.21122264862060547,0.37746697664260864,1
Quem foi o refém?,Duncan,Berengaria.,1.0354564189910889,0.33376145362854004,0.37160158157348633,0.35334742069244385,0.1689845621585846,0
Com quem Alexander eu casei?,Sybilla da Normandia,N/A,1.333268165588379,0.1543566733598709,0.07836329191923141,0.11671982705593109,0.22374755144119263,1
"Que chegada da cultura à Escócia é conhecida como a ""Revolução Davidiana""?",normando,N/A,0.8492567539215088,0.2837160527706146,0.33037883043289185,0.3076762557029724,0.18976864218711853,0
De onde Ralph era conde?,Hereford,Hereford.,0.8133335113525391,0.5905336737632751,0.6181146502494812,0.6047550439834595,0.9756706953048706,1
Com quem Ralph estava encarregado de estar em guerra?,o galês,Os galeses.,0.9469313621520996,0.428151398897171,0.4475800096988678,0.4385506808757782,0.6122132539749146,1
Quem fez Ralph conde?,"Eduardo, o Confessor","Eduardo, o Confessor.",0.9246807098388672,0.8242132663726807,0.8765594959259033,0.8503129482269287,0.9885251522064209,1
Que país estava sob o controle dos barões normandos?,País de Gales,Inglaterra.,0.8007872104644775,0.4104158580303192,0.22716273367404938,0.31555062532424927,0.320169061422348,1
Em que ano Roger de Tosny deixou de realizar o que pretendia fazer?,1018,1018.,1.100184679031372,0.6980224251747131,0.7311697006225586,0.7148528695106506,0.9811921119689941,1
Quem estava encarregado do exército papal na Guerra de Barbastro?,Guilherme de Montreuil,Guilherme de Montreuil.,0.9990425109863281,0.7763279676437378,0.8324832916259766,0.8043458461761475,0.9846639633178711,1
Quando ocorreu o cerco de Antioquia?,1097,1107.,0.8912899494171143,0.3851385712623596,0.34560832381248474,0.36600950360298157,0.5260661840438843,1
Qual era o nome do sobrinho de Bohemond?,Tancred,Bohemund.,1.0724248886108398,0.2398691475391388,0.15844202041625977,0.19933055341243744,0.28667837381362915,1
Em que grande conquista Tancred jogou um papel?,Jerusalém,N/A.,0.8048901557922363,0.033022768795490265,-0.1611453741788864,-0.0683831050992012,0.1439247876405716,0
Quanto tempo a Europa Ocidental controlou Chipre?,380 anos,N/A.,1.101323127746582,0.13894040882587433,0.16540032625198364,0.1531759351491928,0.2612321972846985,1
O que arruinou os planos de Richard para alcançar o Acre?,uma tempestade,A tempestade dispersou a frota.,0.9266097545623779,0.05093381181359291,0.23622660338878632,0.14007125794887543,0.631506621837616,1
Quem era a noiva de Richard?,Berengaria,A filha de Isaac.,0.9568080902099609,0.12714488804340363,0.09598704427480698,0.1125861406326294,0.30332377552986145,1
Em que ano a tempestade atingiu a frota de Richard?,1191,Em abril de 1191.,1.5504095554351807,0.25204941630363464,0.4870861768722534,0.363760381937027,0.562616229057312,1
Quem governou Chipre em 1191?,Isaac Komnenos,Richard nomeou Richard de Camville e Robert de Thornham como governadores de Chipre em 1191.,2.218015432357788,-0.004405828658491373,0.10211950540542603,0.048480480909347534,0.1576138585805893,0
Quem era o rival de Guy?,Conrad de Montferrat,N/A.,1.1407077312469482,-0.06020738184452057,-0.14185163378715515,-0.10063138604164124,0.1634223461151123,0
De que foram feitas as correntes de Isaac?,prata,N/A,1.1624929904937744,0.13848446309566498,0.19421859085559845,0.16701912879943848,0.25394266843795776,1
Quem liderou as tropas de Richard quando Chipre foi conquistado?,Guy de Lusignan,Guy de Lusignan.,0.7556045055389404,0.7766669988632202,0.8199084401130676,0.7983629703521729,0.9789799451828003,1
De que continente estão as Ilhas Canárias ao largo da costa?,África,África.,0.8061959743499756,0.6039648652076721,0.6407776474952698,0.6227155923843384,0.9409533739089966,1
Quem se tornou o rei das Ilhas Canárias?,Bethencourt,Enrique Pérez de Guzmán.,0.7436902523040771,0.0419345423579216,0.0006822286522947252,0.022333957254886627,0.06699232012033463,0
Quem comprou os direitos?,Enrique Pérez de Guzmán,BSkyB e BBC.,1.1466920375823975,0.03428058326244354,-0.014019491150975227,0.011077814735472202,0.08648017793893814,0
Quem vendeu os direitos?,Maciot de Bethencourt,BSkyB.,1.3907463550567627,0.02362239547073841,-0.08619759976863861,-0.03173736482858658,0.09347070753574371,0
Onde estão Jersey e Guernsey,Ilhas do Canal,Canal Ilhas.,1.0112097263336182,0.45343416929244995,0.42708030343055725,0.4409031867980957,0.9387383460998535,1
Quantos costumes tem o direito costumeiro normando?,dois,N/A.,0.8259696960449219,0.08198389410972595,0.13763372600078583,0.11053811758756638,0.2767850160598755,1
Qual é o idioma da arquitetura normanda?,Românico,Românico.,0.8212275505065918,0.6626918911933899,0.7062755227088928,0.6846945881843567,0.9801937341690063,1
Que tipo de arcos possui a arquitetura Norman?,arredondado,Arcos arredondados.,0.7996633052825928,0.37272360920906067,0.47165369987487793,0.4217923879623413,0.7241482734680176,1
Que tipo de arquitetura veio depois de Norman na Inglaterra?,Início gótico,Gótica.,0.7365658283233643,0.3521646559238434,0.26404285430908203,0.3080437183380127,0.5536340475082397,1
Que tipo de arquitetura veio antes de Norman na Inglaterra?,Anglo-saxão,Arquitetura românica.,0.827972412109375,0.2942734658718109,0.18578988313674927,0.23951539397239685,0.24580305814743042,1
Em que lugar tinha o estilo arquitetônico árabe normando?,Sicília,No Reino da Sicília.,0.7570986747741699,0.3798677921295166,0.539478063583374,0.4574443995952606,0.6043460965156555,1
Quando a reforma da igreja começou?,início do século 11,A reforma da igreja começou durante a Reforma Protestante.,1.334747314453125,0.17619691789150238,0.1960597038269043,0.18713173270225525,0.34109359979629517,1
Quem usou a igreja para se unir?,duques,Muitos de seus primeiros graduados.,1.2895686626434326,0.1509566754102707,0.20147289335727692,0.17694507539272308,0.2736595869064331,1
Quando foram as guerras religiosas francesas?,Século XVI,De 1562 a 1598.,0.8926260471343994,0.09580174088478088,0.013625001534819603,0.0549878366291523,0.45538055896759033,1
Que tipo de bordado foi usado na criação da tapeçaria de Bayeux?,bordado,Bordado.,0.9098312854766846,0.6246242523193359,0.653971791267395,0.6396740674972534,0.9757347106933594,1
Qual é a peça mais conhecida da arte normanda?,Tapeçaria de Bayeux,N/A,0.704207181930542,0.1732226014137268,0.0630582720041275,0.11763214319944382,0.09265293180942535,0
Quem encomendou a tapeçaria?,Odo,N/A,0.7596609592437744,0.3653656244277954,0.4192063808441162,0.39272961020469666,0.24638228118419647,1
Qual é o tipo mais importante de arte normanda preservada nas igrejas?,mosaicos,Manuscritos iluminados.,0.7267053127288818,0.19603648781776428,0.2164725363254547,0.20722916722297668,0.42969250679016113,1
Em que século ocorreram importantes desenvolvimentos da música clássica na Normandia?,11º,N/A,1.9308648109436035,-0.01429674495011568,-0.012535830028355122,-0.012102392502129078,0.210648313164711,1
Quem eram os dois abades na Abadia de Fécamp?,Guilherme de Volpiano e João de Ravena,N/A,0.8053731918334961,0.1302049160003662,-0.007302822545170784,0.06001170724630356,0.12466836720705032,0
Para onde os monges fugiram?,Sul da Italia,N/A,0.9095947742462158,0.2895480692386627,0.2961790859699249,0.2937752306461334,0.20702803134918213,1
Que mosteiro os monges de Saint-Evroul estabeleceram na Itália?,Mosteiro latino em Sant'Eufemia.,N/A.,0.818364143371582,0.034443289041519165,-0.15107855200767517,-0.0621320977807045,0.08850329369306564,0
Quem frequentou os monges na Itália?,Robert Guiscard,N/A.,0.8369364738464355,0.0668778270483017,-0.03601546213030815,0.015181779861450195,0.15160588920116425,0
Por que tradição os monges de Saint-Evroul eram conhecidos?,cantando,N/A.,0.7441227436065674,0.029627947136759758,0.04291554540395737,0.037496354430913925,0.1487225741147995,0
Que ramo da ciência da computação teórica lida com a classificação ampla de problemas computacionais por dificuldade e classe de relacionamento?,Teoria da complexidade computacional,Teoria da complexidade computacional.,0.80918288230896,0.860885739326477,0.8966662883758545,0.8788095116615295,0.9855855703353882,1
Por qual atributo principal os problemas computacionais são classificados utilizando a teoria da complexidade computacional?,dificuldade inerente,Dificuldade inerente.,0.9237327575683594,0.7839908599853516,0.8145366907119751,0.7994308471679688,0.9439048767089844,1
Qual é o termo para uma tarefa que geralmente se presta a ser resolvida por um computador?,problemas computacionais,Problema computacional.,1.807758092880249,0.5967716574668884,0.6147436499595642,0.6062340140342712,0.9463838338851929,1
Que medida de um problema computacional define amplamente a dificuldade inerente da solução?,se sua solução requer recursos significativos,Tempo e armazenamento.,0.8167004585266113,0.1194804236292839,0.06666900962591171,0.09386687725782394,0.36746710538864136,1
Que método é usado para avaliar ou quantificar intuitivamente a quantidade de recursos necessários para resolver um problema computacional?,modelos matemáticos de computação,Avaliação de complexidade computacional.,0.8042707443237305,0.4710233509540558,0.5232653021812439,0.4974875748157501,0.6048435568809509,1
Quais são os dois principais recursos básicos usados para medir a complexidade?,tempo e armazenamento,Tempo e espaço.,0.7607502937316895,0.365572988986969,0.26094502210617065,0.31280317902565,0.6667831540107727,1
Qual unidade é medida para determinar a complexidade do circuito?,número de portas em um circuito,Tempo.,0.8082630634307861,0.06391516327857971,-0.1329362392425537,-0.03892620652914047,0.13691362738609314,0
Qual o papel prático que define a complexidade dos problemas na computação cotidiana?,determinar os limites práticos sobre o que os computadores podem ou não fazer,Quantidade de recursos necessários.,0.8196556568145752,0.1993560940027237,0.039627812802791595,0.11716224998235703,0.3882905840873718,1
Quais dois campos da ciência da computação teórica refletem de perto a teoria da complexidade computacional?,análise de algoritmos e teoria da computabilidade,Análise de algoritmos e teoria da computabilidade.,0.914431095123291,0.673072338104248,0.7740726470947266,0.7228847146034241,0.9785034656524658,1
Que campo da ciência da computação analisa os requisitos de recursos de um algoritmo específico isolado em um dado problema?,análise de algoritmos,Teoria da complexidade computacional.,0.818270206451416,0.30191999673843384,0.4303203225135803,0.3649607002735138,0.4096113443374634,1
Que campo da ciência da computação analisa todos os algoritmos possíveis de maneira agregada para determinar os requisitos de recursos necessários para resolver um determinado problema?,teoria da complexidade computacional,Teoria da Complexidade Computacional.,0.8575413227081299,0.6946549415588379,0.7185268402099609,0.7069122195243835,0.9855855703353882,1
Qual campo da ciência da computação está preocupado principalmente em determinar a probabilidade de um problema ser resolvido ou não por meio de algoritmos?,teoria da computabilidade,Teoria da complexidade computacional.,0.7509627342224121,0.6117376685142517,0.6629500985145569,0.6375349164009094,0.7476128339767456,1
Qual é o nome dado à sequência de entrada de um problema computacional?,instância do problema,Uma instância do problema.,0.7320413589477539,0.6291841864585876,0.7056617140769958,0.667239785194397,0.8616726398468018,1
"Na teoria da complexidade computacional, qual é o termo dado para descrever a questão abstrata da linha de base que precisa ser resolvida?",o problema,Problema computacional.,0.7167158126831055,0.12099248170852661,0.23546236753463745,0.17756162583827972,0.48354876041412354,1
Uma instância de problema é tipicamente caracterizada como abstrata ou concreta?,concreto,Abstrata.,0.6801223754882812,0.19576266407966614,0.22855468094348907,0.21304048597812653,0.4853116571903229,1
Qual é o outro nome para qualquer medida de entrada associada a um problema?,instâncias,Medida de entrada.,1.0394902229309082,0.21124589443206787,0.14620719850063324,0.1792350709438324,0.27076077461242676,1
Qual é o termo geral usado para descrever a saída para qualquer entrada em uma instância de problema?,solução,Saída.,0.7661566734313965,0.3933238387107849,0.3547077775001526,0.3746500015258789,0.2521219551563263,1
Em quantos quilômetros o problema do vendedor ambulante procura classificar uma rota entre as 15 maiores cidades da Alemanha?,2000,2.000 quilômetros.,0.6878342628479004,-0.059546858072280884,0.05110924318432808,-0.0047072758898139,0.3138292729854584,1
Qual é o exemplo de um exemplo que a resposta quantitativa ao problema do vendedor ambulante falha em responder?,ida e volta em todos os sites de Milão,A resposta quantitativa ao problema do vendedor ambulante falha em responder a solicitação de uma viagem de ida e volta por todos os locais em Milão cujo comprimento total é de no máximo 10 km.,1.5407464504241943,0.1170356348156929,0.5344603061676025,0.3052819073200226,0.5534054040908813,1
O que a teoria da complexidade computacional procura mais especificamente responder?,problemas computacionais,A teoria da complexidade computacional procura responder sobre a classificação de problemas computacionais de acordo com a dificuldade inerente.,1.2244739532470703,0.20239445567131042,0.6491536498069763,0.4032168686389923,0.773168683052063,1
"Em um problema computacional, o que pode ser descrito como uma string sobre um alfabeto?",instância do problema,Uma string sobre um alfabeto pode ser descrita como uma sequência de bits.,0.9468173980712891,0.18731054663658142,0.11891578137874603,0.15358750522136688,0.18974536657333374,0
Qual é o nome do alfabeto mais usado em uma instância de problema?,alfabeto binário,"O alfabeto mais usado em uma instância de problema é o alfabeto binário {0,1}.",0.9762601852416992,0.0865718349814415,0.4556889533996582,0.254928320646286,0.6847872734069824,1
Qual é outro termo para a sequência de uma instância do problema?,bitstrings,Instância do problema.,1.111048936843872,0.1202704980969429,0.00992563460022211,0.06460397690534592,0.08015632629394531,0
"Na codificação de objetos matemáticos, como é comum a expressão de números inteiros?",notação binária,Números inteiros são comumente expressos em notação binária.,0.9749653339385986,0.2808268070220947,0.5866901278495789,0.42361006140708923,0.6381452083587646,1
Qual é a maneira pela qual os gráficos podem ser codificados?,matrizes de adjacência,Os gráficos podem ser codificados através de suas matrizes de adjacência ou listas de adjacência em binário.,1.2304778099060059,0.351377010345459,0.5889629125595093,0.464399516582489,0.7025032639503479,1
Que tipo de problemas são um dos principais tópicos estudados na teoria da complexidade computacional?,Problemas de decisão,Um dos principais tópicos estudados na teoria da complexidade computacional são a classificação de problemas computacionais de acordo com a dificuldade inerente.,1.3835344314575195,0.05591929703950882,0.27172091603279114,0.1587066799402237,0.37789279222488403,1
Quais são as duas respostas simples de palavras para um problema de decisão?,sim ou não,Sim ou não.,0.7699320316314697,0.5931712985038757,0.5953439474105835,0.5947832465171814,0.9843490719795227,1
Quais são as duas respostas inteiras para um problema de decisão?,1 ou 0,Sim ou Não.,0.7540783882141113,0.32523655891418457,0.27380189299583435,0.3001006841659546,0.4147350788116455,1
Qual será a saída para um membro do idioma de um problema de decisão?,sim,A saída para um membro do idioma de um problema de decisão é sim.,2.770188808441162,-0.04549514129757881,0.23089508712291718,0.08331112563610077,0.3965311646461487,1
Qual resposta indica que um algoritmo aceitou uma sequência de entrada?,sim,"Se o algoritmo retornar a resposta sim, ele aceita a sequência de entrada.",1.071300745010376,-0.0948452427983284,0.10064845532178879,-0.0013689575716853142,0.41064882278442383,1
Que tipo de gráfico é um exemplo de entrada usado em um problema de decisão?,gráfico arbitrário,Gráfico conectado.,0.970691442489624,0.32392293214797974,0.23767241835594177,0.2808009088039398,0.7279667854309082,1
Qual é o termo para o conjunto de todos os gráficos conectados relacionados a esse problema de decisão?,linguagem formal,Conjunto de todos os gráficos conectados.,0.8862009048461914,0.07885545492172241,0.16685326397418976,0.1229373961687088,0.14275789260864258,0
Que decisão de codificação precisa ser tomada para determinar uma definição exata da linguagem formal?,como os gráficos são codificados como cadeias binárias,É preciso garantir que diferentes representações possam ser transformadas com eficiência.,0.9823830127716064,0.22938644886016846,0.2430310994386673,0.23717516660690308,0.4705153703689575,1
Um problema de função é um exemplo de quê?,um problema computacional,Um problema de otimização.,0.8309509754180908,0.38642454147338867,0.36470749974250793,0.3763200640678406,0.574749231338501,1
Quantas saídas são esperadas para cada entrada em um problema de função?,uma única saída,Uma saída.,0.752572774887085,0.5886030793190002,0.5160655379295349,0.5523363351821899,0.8390308618545532,1
O problema do vendedor ambulante é um exemplo de que tipo de problema?,Um problema de função,Problema de otimização.,0.90767502784729,0.20259904861450195,0.29274141788482666,0.247609943151474,0.657581090927124,1
"Além do problema do vendedor ambulante, qual é outro exemplo de problema de função?",o problema de fatoração de número inteiro,O problema da fatoração de número inteiro.,0.8503029346466064,0.8511568903923035,0.8766961693763733,0.8640393614768982,0.9664750099182129,1
A saída de um problema funcional é tipicamente caracterizada por uma resposta simples ou complexa?,complexo,Complexa.,0.7722020149230957,0.23460887372493744,0.23430106043815613,0.23544810712337494,0.839250922203064,1
Como os problemas de função geralmente podem ser reapresentados?,problemas de decisão,Os problemas de função geralmente podem ser reapresentados como problemas de decisão.,0.8815209865570068,0.2539878189563751,0.6293997764587402,0.4260851740837097,0.6504908800125122,1
"Se dois números inteiros são multiplicados e produzem um valor, como é chamado esse conjunto de expressões?",conjunto de triplos,Produto.,1.1728966236114502,0.07280299812555313,-0.016670284792780876,0.028181465342640877,0.4596708416938782,1
Qual é uma medida comumente usada para determinar a complexidade de um problema computacional?,quanto tempo o melhor algoritmo requer para resolver o problema,Tempo e armazenamento.,0.8639678955078125,0.06636156886816025,-0.04053518548607826,0.01254336629062891,0.423483669757843,1
Qual é uma variável na qual o tempo de execução pode ser contingente?,a instância,Variável: f(n),0.991572380065918,-0.0866682305932045,-0.027277015149593353,-0.05613485351204872,0.2175276130437851,1
Como é calculado o tempo necessário para obter a solução para um problema?,como uma função do tamanho da instância,O tempo necessário para resolver um problema é calculado em função do tamanho da instância.,0.969001293182373,0.3620499074459076,0.5857903361320496,0.46888500452041626,0.691683292388916,1
Em que unidade é medido o tamanho da entrada?,bits,N/A,1.5490827560424805,0.28633663058280945,0.32571694254875183,0.3067343533039093,0.2405446469783783,1
A teoria da complexidade procura definir a relação entre a escala de algoritmos com relação a qual outra variável?,um aumento no tamanho da entrada,A relação entre a escala de algoritmos e a quantidade de recursos necessários para resolvê-los.,1.0863592624664307,0.12233714759349823,0.2422291785478592,0.18144850432872772,0.39190977811813354,1
"Qual tese afirma que a solução para um problema é solucionável com recursos razoáveis, assumindo que ele permita um algoritmo de tempo polinomial?",Tese de Cobham,A tese de Cobham-Edmonds.,0.8830041885375977,0.45182862877845764,0.6387138366699219,0.5419976711273193,0.9045400619506836,1
"Se o tamanho da entrada for igual a n, o que pode ser assumido, respectivamente, é a função de n?",o tempo gasto,A função de n é o tempo gasto expresso em função do tamanho da entrada.,0.9733462333679199,0.1779894232749939,0.5222267508506775,0.3366076946258545,0.5587208867073059,1
Qual termo corresponde à medida máxima de tempo em todas as funções de n?,pior complexidade de tempo,O termo correspondente é complexidade de tempo.,0.9049942493438721,0.37418538331985474,0.4403224587440491,0.4075066149234772,0.760184645652771,1
Como a complexidade do tempo do pior caso é escrita como uma expressão?,T (n),A complexidade do tempo do pior caso é escrita como uma expressão.,0.9474730491638184,0.00230488833039999,0.056691452860832214,0.030332060530781746,0.12142246961593628,0
"Assumindo que T representa um polinômio em T (n), qual é o termo dado ao algoritmo correspondente?",algoritmo de tempo polinomial,Polinomial.,0.786158561706543,-0.2273007035255432,-0.3125622868537903,-0.26953911781311035,0.49869590997695923,1
Qual é o termo para um modelo matemático que representa teoricamente uma máquina de computação geral?,Uma máquina de Turing,Máquina de Turing.,0.7934679985046387,0.59641033411026,0.587273359298706,0.5923624038696289,0.9220262765884399,1
É geralmente assumido que uma máquina de Turing pode resolver qualquer coisa capaz de ser resolvida usando o quê?,um algoritmo,Por qualquer algoritmo.,0.7700738906860352,0.45665544271469116,0.5283555388450623,0.4925808012485504,0.6451213359832764,1
Qual é o modelo mais comum utilizado na teoria da complexidade?,a máquina de Turing,Modelo mais comum: Teoria da complexidade computacional.,1.1091156005859375,0.09114263951778412,0.2434065043926239,0.16527380049228668,0.44366827607154846,1
O que uma máquina de Turing manipula em uma tira de fita?,símbolos,Símbolos.,0.6988065242767334,0.21992138028144836,0.3073626160621643,0.26362988352775574,0.9827935099601746,1
